"Our AI";"1";"32";"9";"2";"2.875";"2";"2";"1";"1";"0";"2"
"Richard-Alphonse";"0";"26";"2";"0";"3.4285714285714284";"2";"2";"1";"0";"0";"2"
"Random";"0";"10";"0";"11";"2.5";"0";"2";"1";"0";"0";"1"
"Our AI";"1";"35";"9";"4";"3.25";"1";"3";"2";"1";"0";"1"
"Richard-Alphonse";"0";"14";"0";"0";"2.0";"1";"3";"2";"1";"0";"0"
"Random";"0";"8";"0";"2";"2.0";"1";"2";"1";"0";"0";"0"
"Our AI";"1";"28";"7";"5";"2.625";"1";"3";"2";"1";"0";"1"
"Richard-Alphonse";"0";"17";"3";"0";"2.0";"2";"2";"1";"1";"0";"1"
"Random";"0";"7";"0";"5";"2.3333333333333335";"0";"0";"2";"0";"0";"1"
"Our AI";"1";"23";"7";"5";"2.0";"1";"2";"3";"1";"0";"1"
"Richard-Alphonse";"0";"20";"0";"0";"2.857142857142857";"3";"2";"0";"2";"0";"0"
"Random";"0";"9";"0";"5";"3.0";"2";"0";"1";"0";"0";"0"
"Our AI";"1";"18";"4";"4";"2.0";"2";"3";"1";"1";"0";"0"
"Richard-Alphonse";"0";"10";"0";"0";"2.0";"1";"1";"3";"0";"0";"0"
"Random";"0";"3";"0";"5";"3.0";"0";"0";"0";"1";"0";"0"
"Our AI";"1";"27";"7";"3";"2.5";"2";"2";"1";"2";"0";"1"
"Random";"0";"11";"0";"2";"3.6666666666666665";"1";"0";"1";"0";"0";"1"
"Richard-Alphonse";"0";"5";"0";"0";"1.6666666666666667";"0";"1";"1";"0";"0";"1"
"Our AI";"1";"24";"2";"1";"2.75";"3";"3";"0";"0";"0";"2"
"Richard-Alphonse";"0";"19";"4";"0";"1.875";"2";"3";"2";"1";"0";"0"
"Random";"0";"4";"0";"4";"2.0";"0";"1";"1";"0";"0";"0"
"Our AI";"1";"30";"7";"2";"2.875";"1";"3";"2";"1";"0";"1"
"Richard-Alphonse";"0";"13";"0";"2";"1.8571428571428572";"2";"3";"1";"1";"0";"0"
"Random";"0";"8";"0";"2";"2.0";"1";"2";"0";"1";"0";"0"
"Richard-Alphonse";"1";"21";"7";"0";"1.75";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"12";"0";"2";"2.4";"0";"1";"3";"1";"0";"0"
"Random";"0";"12";"0";"1";"3.0";"1";"2";"1";"0";"0";"0"
"Our AI";"1";"33";"7";"3";"3.25";"1";"2";"3";"1";"0";"1"
"Richard-Alphonse";"0";"23";"3";"0";"3.3333333333333335";"1";"1";"1";"1";"0";"2"
"Random";"0";"8";"0";"2";"4.0";"0";"0";"1";"0";"0";"1"
"Richard-Alphonse";"1";"26";"2";"2";"3.4285714285714284";"1";"2";"0";"2";"0";"2"
"Our AI";"0";"20";"4";"5";"2.0";"2";"3";"2";"0";"0";"1"
"Random";"0";"9";"0";"5";"3.0";"0";"2";"0";"1";"0";"0"
"Our AI";"1";"27";"7";"3";"2.5";"1";"3";"2";"1";"0";"1"
"Richard-Alphonse";"0";"10";"0";"3";"2.0";"1";"2";"2";"0";"0";"0"
"Random";"0";"4";"0";"2";"2.0";"0";"2";"0";"0";"0";"0"
"Richard-Alphonse";"1";"27";"7";"1";"2.5";"1";"3";"1";"1";"0";"2"
"Our AI";"0";"25";"5";"3";"2.5";"1";"3";"1";"2";"0";"1"
"Random";"0";"17";"0";"1";"2.8333333333333335";"0";"2";"2";"0";"0";"2"
"Our AI";"1";"24";"7";"2";"2.125";"1";"4";"1";"1";"0";"1"
"Richard-Alphonse";"0";"11";"0";"1";"2.2";"0";"1";"3";"1";"0";"0"
"Random";"0";"11";"0";"5";"3.6666666666666665";"0";"1";"0";"2";"0";"0"
"Richard-Alphonse";"1";"19";"0";"0";"3.1666666666666665";"3";"0";"1";"2";"0";"0"
"Our AI";"0";"19";"4";"3";"1.875";"3";"2";"2";"1";"0";"0"
"Random";"0";"11";"0";"2";"3.6666666666666665";"1";"0";"0";"1";"0";"1"
"Richard-Alphonse";"1";"23";"4";"0";"2.375";"1";"5";"1";"0";"0";"1"
"Our AI";"0";"17";"2";"5";"1.875";"2";"3";"2";"0";"0";"1"
"Random";"0";"4";"0";"12";"4.0";"0";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"23";"4";"0";"2.375";"1";"2";"2";"3";"0";"0"
"Our AI";"0";"20";"5";"5";"1.875";"2";"3";"1";"1";"0";"1"
"Random";"0";"16";"0";"5";"3.2";"0";"2";"2";"1";"0";"0"
"Richard-Alphonse";"1";"18";"4";"0";"1.75";"2";"3";"2";"1";"0";"0"
"Our AI";"0";"16";"0";"4";"2.2857142857142856";"2";"2";"2";"1";"0";"0"
"Random";"0";"6";"0";"11";"2.0";"1";"2";"0";"0";"0";"0"
"Our AI";"1";"30";"2";"4";"4.0";"0";"3";"0";"1";"0";"3"
"Richard-Alphonse";"0";"29";"7";"0";"2.75";"2";"2";"1";"1";"0";"2"
"Random";"0";"9";"0";"9";"3.0";"0";"2";"0";"0";"0";"1"
"Our AI";"1";"22";"7";"1";"1.875";"2";"1";"2";"2";"0";"1"
"Richard-Alphonse";"0";"17";"0";"0";"2.8333333333333335";"1";"2";"1";"2";"0";"0"
"Random";"0";"12";"0";"2";"4.0";"0";"1";"0";"1";"0";"1"
"Our AI";"1";"22";"4";"3";"2.25";"2";"4";"1";"1";"0";"0"
"Richard-Alphonse";"0";"14";"0";"2";"2.3333333333333335";"1";"1";"3";"1";"0";"0"
"Random";"0";"10";"0";"2";"3.3333333333333335";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"24";"4";"5";"2.5";"1";"3";"3";"0";"0";"1"
"Richard-Alphonse";"0";"12";"0";"1";"2.0";"2";"2";"1";"1";"0";"0"
"Random";"0";"10";"0";"1";"2.5";"1";"0";"1";"1";"0";"1"
"Our AI";"1";"23";"7";"3";"2.2857142857142856";"1";"2";"2";"1";"0";"1"
"Random";"0";"12";"0";"6";"3.0";"2";"0";"0";"1";"0";"1"
"Richard-Alphonse";"0";"11";"0";"0";"1.8333333333333333";"2";"3";"1";"0";"0";"0"
"Richard-Alphonse";"1";"23";"4";"3";"2.375";"2";"4";"1";"1";"0";"0"
"Our AI";"0";"11";"0";"2";"1.8333333333333333";"1";"1";"3";"1";"0";"0"
"Random";"0";"4";"0";"4";"2.0";"0";"1";"1";"0";"0";"0"
"Richard-Alphonse";"1";"28";"7";"4";"2.625";"1";"2";"2";"2";"0";"1"
"Our AI";"0";"18";"0";"4";"3.0";"0";"2";"1";"2";"0";"1"
"Random";"0";"8";"0";"5";"2.6666666666666665";"1";"0";"1";"0";"0";"1"
"Richard-Alphonse";"1";"22";"2";"0";"4.0";"0";"1";"1";"1";"0";"2"
"Our AI";"0";"18";"4";"6";"1.75";"2";"2";"3";"1";"0";"0"
"Random";"0";"8";"0";"0";"2.6666666666666665";"0";"2";"1";"0";"0";"0"
"Our AI";"1";"19";"4";"8";"1.875";"2";"3";"2";"1";"0";"0"
"Random";"0";"12";"0";"2";"3.0";"1";"0";"1";"1";"0";"1"
"Richard-Alphonse";"0";"11";"0";"2";"2.2";"1";"1";"2";"1";"0";"0"
"Our AI";"1";"32";"7";"4";"3.125";"1";"4";"1";"1";"0";"1"
"Richard-Alphonse";"0";"11";"0";"1";"1.8333333333333333";"2";"2";"1";"0";"0";"1"
"Random";"0";"3";"0";"7";"3.0";"0";"0";"1";"0";"0";"0"
"Our AI";"1";"21";"4";"4";"2.125";"2";"4";"1";"1";"0";"0"
"Richard-Alphonse";"0";"13";"0";"1";"2.1666666666666665";"1";"4";"1";"0";"0";"0"
"Random";"0";"8";"0";"6";"2.6666666666666665";"1";"1";"0";"1";"0";"0"
"Our AI";"1";"21";"4";"2";"2.125";"4";"2";"1";"1";"0";"0"
"Random";"0";"7";"0";"3";"3.5";"0";"1";"0";"0";"0";"1"
"Richard-Alphonse";"0";"6";"0";"1";"1.5";"1";"1";"2";"0";"0";"0"
"Richard-Alphonse";"1";"21";"4";"1";"2.125";"3";"2";"2";"1";"0";"0"
"Our AI";"0";"13";"0";"1";"2.1666666666666665";"1";"2";"2";"1";"0";"0"
"Random";"0";"7";"0";"8";"3.5";"0";"0";"0";"2";"0";"0"
"Our AI";"1";"31";"7";"3";"3.0";"1";"1";"2";"2";"0";"2"
"Richard-Alphonse";"0";"14";"0";"0";"2.0";"1";"4";"2";"0";"0";"0"
"Random";"0";"9";"0";"1";"3.0";"3";"0";"0";"0";"0";"0"
"Our AI";"1";"30";"7";"4";"2.875";"1";"2";"2";"2";"0";"1"
"Random";"0";"13";"0";"5";"2.6";"1";"2";"1";"0";"0";"1"
"Richard-Alphonse";"0";"5";"0";"0";"1.25";"2";"1";"1";"0";"0";"0"
"Richard-Alphonse";"1";"26";"7";"0";"2.375";"1";"3";"2";"1";"0";"1"
"Our AI";"0";"12";"0";"3";"2.0";"2";"2";"1";"1";"0";"0"
"Random";"0";"4";"0";"8";"4.0";"0";"0";"1";"0";"0";"0"
"Our AI";"1";"35";"6";"4";"3.625";"2";"2";"1";"0";"0";"3"
"Richard-Alphonse";"0";"21";"2";"1";"4.75";"2";"0";"0";"0";"0";"2"
"Random";"0";"9";"0";"3";"3.0";"3";"0";"0";"0";"0";"0"
"Our AI";"1";"29";"7";"3";"2.75";"1";"2";"1";"3";"0";"1"
"Richard-Alphonse";"0";"21";"3";"3";"2.5714285714285716";"1";"2";"1";"2";"0";"1"
"Random";"0";"13";"0";"0";"3.25";"0";"0";"0";"1";"0";"3"
"Our AI";"1";"21";"4";"11";"2.125";"2";"4";"1";"0";"0";"1"
"Richard-Alphonse";"0";"11";"0";"0";"2.75";"0";"4";"0";"0";"0";"0"
"Random";"0";"5";"0";"0";"5.0";"0";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"24";"7";"1";"2.125";"1";"3";"2";"1";"0";"1"
"Our AI";"0";"20";"0";"1";"2.857142857142857";"0";"2";"2";"2";"0";"1"
"Random";"0";"7";"0";"5";"3.5";"0";"0";"1";"0";"0";"1"
"Our AI";"1";"34";"4";"4";"3.75";"1";"3";"0";"1";"0";"3"
"Richard-Alphonse";"0";"33";"7";"1";"3.25";"1";"3";"1";"2";"0";"1"
"Random";"0";"18";"0";"1";"3.6";"3";"0";"1";"0";"0";"1"
"Richard-Alphonse";"1";"21";"4";"0";"2.125";"2";"4";"1";"1";"0";"0"
"Random";"0";"9";"0";"2";"2.25";"0";"3";"1";"0";"0";"0"
"Our AI";"0";"8";"0";"4";"2.0";"0";"3";"1";"0";"0";"0"
"Our AI";"1";"20";"4";"5";"2.0";"2";"4";"1";"1";"0";"0"
"Richard-Alphonse";"0";"14";"0";"0";"2.0";"2";"1";"3";"1";"0";"0"
"Random";"0";"12";"0";"2";"4.0";"0";"1";"0";"1";"0";"1"
"Our AI";"1";"25";"7";"5";"2.25";"2";"3";"1";"1";"0";"1"
"Richard-Alphonse";"0";"14";"0";"0";"3.5";"0";"2";"0";"2";"0";"0"
"Random";"0";"3";"0";"2";"3.0";"0";"1";"0";"0";"0";"0"
"Richard-Alphonse";"1";"26";"7";"1";"2.375";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"13";"0";"3";"1.8571428571428572";"1";"4";"2";"0";"0";"0"
"Random";"0";"4";"0";"0";"2.0";"0";"2";"0";"0";"0";"0"
"Our AI";"1";"31";"4";"5";"3.375";"2";"3";"0";"3";"0";"0"
"Richard-Alphonse";"0";"12";"0";"0";"1.7142857142857142";"2";"3";"1";"1";"0";"0"
"Random";"0";"9";"0";"7";"3.0";"2";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"27";"3";"0";"3.4285714285714284";"2";"1";"1";"2";"0";"1"
"Our AI";"0";"25";"7";"6";"2.25";"1";"4";"1";"1";"0";"1"
"Random";"0";"19";"3";"2";"2.6666666666666665";"2";"1";"1";"1";"0";"1"
"Richard-Alphonse";"1";"24";"7";"2";"2.125";"1";"2";"3";"1";"0";"1"
"Random";"0";"12";"0";"0";"3.0";"0";"2";"0";"2";"0";"0"
"Our AI";"0";"11";"0";"5";"2.75";"1";"1";"0";"1";"0";"1"
"Richard-Alphonse";"1";"20";"4";"0";"2.0";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"16";"0";"2";"2.2857142857142856";"0";"2";"2";"2";"0";"1"
"Random";"0";"10";"0";"3";"2.5";"1";"1";"1";"1";"0";"0"
"Our AI";"1";"27";"5";"8";"2.75";"1";"2";"2";"2";"0";"1"
"Richard-Alphonse";"0";"17";"4";"0";"1.625";"2";"3";"2";"1";"0";"0"
"Random";"0";"12";"0";"7";"2.4";"2";"1";"0";"2";"0";"0"
"Our AI";"1";"27";"7";"1";"2.5";"1";"2";"2";"2";"0";"1"
"Richard-Alphonse";"0";"22";"2";"1";"4.0";"0";"1";"1";"2";"0";"1"
"Random";"0";"3";"0";"9";"3.0";"0";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"23";"4";"3";"2.375";"1";"4";"2";"1";"0";"0"
"Our AI";"0";"15";"0";"3";"3.0";"1";"1";"1";"2";"0";"0"
"Random";"0";"13";"0";"2";"3.25";"0";"1";"2";"1";"0";"0"
"Our AI";"1";"25";"4";"5";"2.625";"2";"3";"1";"2";"0";"0"
"Richard-Alphonse";"0";"24";"0";"2";"4.0";"0";"2";"2";"2";"0";"0"
"Random";"0";"13";"0";"3";"3.25";"0";"2";"1";"1";"0";"0"
"Richard-Alphonse";"1";"20";"4";"2";"2.0";"2";"2";"3";"1";"0";"0"
"Our AI";"0";"18";"0";"5";"3.0";"0";"4";"1";"1";"0";"0"
"Random";"0";"10";"0";"2";"2.5";"1";"2";"1";"0";"0";"0"
"Our AI";"1";"19";"4";"9";"1.875";"3";"2";"3";"0";"0";"0"
"Richard-Alphonse";"0";"12";"0";"0";"2.0";"1";"2";"2";"0";"0";"1"
"Random";"0";"5";"0";"7";"1.6666666666666667";"0";"2";"1";"0";"0";"0"
"Richard-Alphonse";"1";"30";"6";"1";"3.0";"1";"3";"2";"0";"0";"2"
"Our AI";"0";"12";"0";"6";"1.7142857142857142";"2";"1";"3";"1";"0";"0"
"Random";"0";"7";"0";"5";"2.3333333333333335";"0";"1";"1";"0";"0";"1"
"Our AI";"1";"27";"4";"2";"2.875";"3";"2";"2";"1";"0";"0"
"Richard-Alphonse";"0";"15";"0";"0";"2.5";"1";"3";"2";"0";"0";"0"
"Random";"0";"2";"0";"12";"2.0";"1";"0";"0";"0";"0";"0"
"Richard-Alphonse";"1";"31";"4";"1";"3.375";"1";"1";"3";"0";"0";"3"
"Our AI";"0";"22";"5";"3";"2.125";"2";"2";"2";"1";"0";"1"
"Random";"0";"12";"0";"3";"4.0";"1";"1";"0";"0";"0";"1"
"Our AI";"1";"21";"4";"4";"2.125";"3";"3";"2";"0";"0";"0"
"Random";"0";"21";"5";"0";"2.6666666666666665";"1";"2";"1";"1";"0";"1"
"Richard-Alphonse";"0";"20";"0";"0";"2.857142857142857";"2";"2";"0";"2";"0";"1"
"Richard-Alphonse";"1";"31";"4";"0";"3.375";"1";"5";"0";"1";"0";"1"
"Our AI";"0";"19";"0";"4";"2.7142857142857144";"2";"3";"1";"1";"0";"0"
"Random";"0";"4";"0";"7";"1.3333333333333333";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"17";"4";"6";"1.625";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"15";"0";"0";"2.5";"1";"3";"1";"1";"0";"0"
"Random";"0";"8";"0";"6";"4.0";"1";"0";"0";"1";"0";"0"
"Our AI";"1";"23";"7";"11";"2.0";"1";"4";"1";"1";"0";"1"
"Richard-Alphonse";"0";"17";"0";"0";"2.8333333333333335";"0";"2";"1";"2";"0";"1"
"Random";"0";"6";"0";"3";"2.0";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"24";"4";"13";"2.5";"2";"3";"1";"0";"0";"2"
"Richard-Alphonse";"0";"22";"0";"3";"3.142857142857143";"0";"3";"1";"2";"0";"1"
"Random";"0";"10";"0";"6";"3.3333333333333335";"0";"1";"1";"1";"0";"0"
"Our AI";"1";"27";"7";"2";"2.5";"2";"1";"3";"1";"0";"1"
"Random";"0";"11";"0";"0";"2.2";"1";"1";"2";"0";"0";"1"
"Richard-Alphonse";"0";"10";"0";"2";"2.0";"1";"2";"1";"0";"0";"1"
"Our AI";"1";"20";"4";"5";"2.0";"2";"2";"2";"2";"0";"0"
"Richard-Alphonse";"0";"14";"0";"2";"2.3333333333333335";"2";"3";"1";"0";"0";"0"
"Random";"0";"9";"0";"7";"3.0";"1";"1";"0";"0";"0";"1"
"Our AI";"1";"20";"4";"0";"2.0";"1";"4";"2";"1";"0";"0"
"Richard-Alphonse";"0";"17";"2";"2";"1.875";"2";"3";"2";"1";"0";"0"
"Random";"0";"9";"0";"2";"3.0";"0";"1";"1";"0";"0";"1"
"Richard-Alphonse";"1";"34";"9";"2";"3.125";"1";"4";"1";"1";"0";"1"
"Our AI";"0";"32";"7";"4";"3.125";"2";"1";"2";"1";"0";"2"
"Random";"0";"13";"2";"1";"3.6666666666666665";"0";"1";"1";"0";"0";"1"
"Our AI";"1";"27";"7";"4";"2.5";"1";"4";"1";"1";"0";"1"
"Richard-Alphonse";"0";"11";"0";"1";"1.5714285714285714";"1";"3";"2";"1";"0";"0"
"Random";"0";"7";"0";"2";"2.3333333333333335";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"18";"4";"8";"1.75";"2";"3";"2";"1";"0";"0"
"Richard-Alphonse";"0";"15";"0";"0";"3.0";"0";"2";"1";"1";"0";"1"
"Random";"0";"13";"0";"2";"2.6";"2";"1";"1";"1";"0";"0"
"Our AI";"1";"25";"4";"5";"2.625";"1";"2";"3";"0";"0";"2"
"Richard-Alphonse";"0";"17";"0";"0";"2.8333333333333335";"2";"2";"0";"1";"0";"1"
"Random";"0";"15";"2";"11";"4.333333333333333";"0";"0";"1";"0";"0";"2"
"Richard-Alphonse";"1";"25";"4";"1";"2.625";"3";"2";"0";"2";"0";"1"
"Our AI";"0";"17";"0";"4";"2.4285714285714284";"2";"2";"2";"1";"0";"0"
"Random";"0";"6";"0";"3";"2.0";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"20";"4";"1";"2.0";"2";"2";"2";"2";"0";"0"
"Richard-Alphonse";"0";"14";"3";"0";"1.8333333333333333";"1";"2";"1";"1";"0";"1"
"Random";"0";"9";"0";"1";"2.25";"0";"2";"1";"0";"0";"1"
"Our AI";"1";"29";"5";"1";"3.0";"2";"2";"1";"1";"0";"2"
"Richard-Alphonse";"0";"19";"4";"3";"1.875";"1";"4";"2";"1";"0";"0"
"Random";"0";"9";"0";"4";"3.0";"2";"0";"1";"0";"0";"0"
"Richard-Alphonse";"1";"19";"4";"1";"1.875";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"15";"0";"2";"2.5";"2";"1";"1";"2";"0";"0"
"Random";"0";"10";"0";"9";"3.3333333333333335";"1";"1";"0";"1";"0";"0"
"Our AI";"1";"23";"4";"2";"2.375";"1";"1";"3";"3";"0";"0"
"Random";"0";"18";"0";"2";"3.0";"1";"2";"1";"2";"0";"0"
"Richard-Alphonse";"0";"17";"0";"0";"2.4285714285714284";"2";"2";"1";"2";"0";"0"
"Richard-Alphonse";"1";"30";"7";"0";"2.875";"2";"2";"2";"1";"0";"1"
"Our AI";"0";"12";"0";"4";"1.7142857142857142";"1";"4";"1";"1";"0";"0"
"Random";"0";"5";"0";"0";"5.0";"0";"0";"0";"0";"0";"1"
"Richard-Alphonse";"1";"26";"3";"1";"3.2857142857142856";"2";"2";"1";"1";"0";"1"
"Our AI";"0";"21";"4";"5";"2.125";"2";"2";"3";"1";"0";"0"
"Random";"0";"5";"0";"5";"5.0";"0";"0";"0";"1";"0";"0"
"Richard-Alphonse";"1";"24";"7";"1";"2.125";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"18";"2";"7";"2.6666666666666665";"1";"3";"1";"0";"0";"1"
"Random";"0";"6";"0";"2";"2.0";"1";"1";"1";"0";"0";"0"
"Richard-Alphonse";"1";"24";"4";"1";"2.5";"1";"3";"4";"0";"0";"0"
"Our AI";"0";"14";"0";"9";"2.3333333333333335";"1";"2";"1";"0";"0";"2"
"Random";"0";"7";"0";"3";"2.3333333333333335";"1";"1";"0";"1";"0";"0"
"Our AI";"1";"22";"4";"5";"2.25";"1";"3";"2";"2";"0";"0"
"Richard-Alphonse";"0";"21";"3";"1";"2.5714285714285716";"1";"1";"2";"2";"0";"1"
"Random";"0";"7";"0";"5";"3.5";"0";"1";"0";"0";"0";"1"
"Richard-Alphonse";"1";"26";"7";"0";"2.375";"1";"4";"1";"1";"0";"1"
"Random";"0";"6";"0";"1";"3.0";"0";"1";"0";"1";"0";"0"
"Our AI";"0";"5";"0";"2";"2.5";"0";"1";"0";"1";"0";"0"
"Our AI";"1";"22";"4";"4";"2.25";"2";"2";"2";"2";"0";"0"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"2";"4";"1";"0";"0";"0"
"Random";"0";"4";"0";"7";"4.0";"0";"0";"0";"1";"0";"0"
"Our AI";"1";"21";"4";"5";"2.125";"0";"4";"2";"1";"0";"1"
"Random";"0";"14";"0";"6";"2.8";"2";"0";"1";"2";"0";"0"
"Richard-Alphonse";"0";"12";"0";"0";"2.0";"1";"3";"2";"0";"0";"0"
"Richard-Alphonse";"1";"24";"7";"0";"2.125";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"16";"0";"8";"2.6666666666666665";"1";"4";"1";"0";"0";"0"
"Random";"0";"10";"0";"3";"2.5";"1";"1";"1";"0";"0";"1"
"Richard-Alphonse";"1";"29";"7";"2";"2.75";"1";"2";"2";"2";"0";"1"
"Our AI";"0";"15";"0";"4";"2.5";"2";"3";"0";"1";"0";"0"
"Random";"0";"3";"0";"5";"3.0";"0";"0";"0";"0";"0";"1"
"Our AI";"1";"27";"7";"2";"2.5";"2";"2";"1";"1";"0";"2"
"Richard-Alphonse";"0";"14";"0";"0";"2.8";"1";"0";"2";"1";"0";"1"
"Random";"0";"8";"0";"2";"2.6666666666666665";"1";"0";"0";"2";"0";"0"
"Richard-Alphonse";"1";"25";"4";"3";"2.625";"3";"2";"2";"1";"0";"0"
"Our AI";"0";"11";"0";"4";"1.5714285714285714";"2";"3";"2";"0";"0";"0"
"Random";"0";"8";"0";"3";"2.6666666666666665";"1";"1";"1";"0";"0";"0"
"Our AI";"1";"22";"7";"1";"1.875";"2";"1";"3";"1";"0";"1"
"Richard-Alphonse";"0";"13";"0";"0";"2.6";"1";"2";"1";"0";"0";"1"
"Random";"0";"12";"0";"1";"3.0";"0";"2";"0";"1";"0";"1"
"Our AI";"1";"20";"4";"4";"2.0";"1";"4";"2";"1";"0";"0"
"Random";"0";"17";"0";"5";"3.4";"2";"0";"0";"2";"0";"1"
"Richard-Alphonse";"0";"12";"0";"0";"2.0";"2";"3";"1";"0";"0";"0"
"Our AI";"1";"19";"4";"4";"1.875";"2";"3";"3";"0";"0";"0"
"Richard-Alphonse";"0";"17";"0";"1";"2.4285714285714284";"1";"4";"1";"1";"0";"0"
"Random";"0";"14";"0";"2";"2.8";"0";"3";"1";"1";"0";"0"
"Richard-Alphonse";"1";"22";"4";"2";"2.25";"1";"3";"3";"1";"0";"0"
"Our AI";"0";"15";"2";"6";"1.625";"2";"3";"2";"1";"0";"0"
"Random";"0";"9";"0";"6";"2.25";"1";"0";"1";"1";"0";"1"
"Our AI";"1";"23";"4";"4";"2.375";"2";"3";"1";"2";"0";"0"
"Richard-Alphonse";"0";"14";"0";"1";"2.0";"1";"3";"2";"1";"0";"0"
"Random";"0";"11";"0";"10";"2.2";"1";"2";"2";"0";"0";"0"
"Richard-Alphonse";"1";"32";"7";"1";"3.125";"2";"3";"1";"1";"0";"1"
"Our AI";"0";"14";"0";"8";"2.3333333333333335";"2";"3";"1";"0";"0";"0"
"Random";"0";"7";"0";"2";"3.5";"1";"1";"0";"0";"0";"0"
"Our AI";"1";"31";"4";"8";"3.375";"1";"4";"1";"2";"0";"0"
"Richard-Alphonse";"0";"13";"0";"0";"1.8571428571428572";"1";"3";"2";"1";"0";"0"
"Random";"0";"6";"0";"2";"2.0";"0";"1";"1";"1";"0";"0"
"Our AI";"1";"22";"4";"9";"2.25";"1";"3";"3";"1";"0";"0"
"Random";"0";"13";"2";"5";"3.6666666666666665";"0";"1";"1";"0";"0";"1"
"Richard-Alphonse";"0";"7";"0";"1";"1.4";"1";"2";"2";"0";"0";"0"
"Our AI";"1";"21";"4";"6";"2.125";"0";"3";"2";"1";"0";"2"
"Random";"0";"15";"0";"0";"3.0";"0";"4";"0";"1";"0";"0"
"Richard-Alphonse";"0";"8";"0";"3";"1.6";"2";"2";"1";"0";"0";"0"
"Our AI";"1";"22";"4";"5";"2.25";"2";"1";"3";"2";"0";"0"
"Random";"0";"11";"0";"6";"2.2";"0";"2";"1";"2";"0";"0"
"Richard-Alphonse";"0";"10";"0";"3";"1.6666666666666667";"1";"3";"1";"1";"0";"0"
"Richard-Alphonse";"1";"30";"7";"0";"2.875";"1";"3";"2";"1";"0";"1"
"Our AI";"0";"10";"0";"4";"1.6666666666666667";"1";"3";"1";"1";"0";"0"
"Random";"0";"10";"0";"5";"2.5";"0";"3";"1";"0";"0";"0"
"Our AI";"1";"19";"4";"4";"1.875";"1";"3";"2";"2";"0";"0"
"Richard-Alphonse";"0";"15";"0";"0";"2.142857142857143";"1";"3";"2";"1";"0";"0"
"Random";"0";"12";"0";"2";"4.0";"0";"1";"0";"1";"0";"1"
"Our AI";"1";"25";"4";"14";"2.625";"2";"3";"1";"2";"0";"0"
"Random";"0";"7";"0";"1";"3.5";"0";"0";"1";"0";"0";"1"
"Richard-Alphonse";"0";"6";"0";"0";"1.5";"1";"3";"0";"0";"0";"0"
"Richard-Alphonse";"1";"23";"7";"1";"2.0";"2";"3";"1";"1";"0";"1"
"Random";"0";"16";"0";"3";"3.2";"0";"4";"0";"0";"0";"1"
"Our AI";"0";"12";"0";"2";"2.0";"0";"4";"1";"1";"0";"0"
"Richard-Alphonse";"1";"23";"3";"0";"2.857142857142857";"1";"2";"2";"1";"0";"1"
"Our AI";"0";"20";"4";"7";"2.0";"1";"4";"2";"1";"0";"0"
"Random";"0";"14";"0";"1";"2.8";"0";"3";"1";"0";"0";"1"
"Our AI";"1";"28";"4";"8";"3.0";"1";"3";"1";"3";"0";"0"
"Richard-Alphonse";"0";"17";"0";"0";"2.4285714285714284";"3";"4";"0";"0";"0";"0"
"Random";"0";"8";"0";"2";"2.6666666666666665";"1";"1";"0";"1";"0";"0"
"Our AI";"1";"22";"4";"5";"2.25";"2";"4";"1";"1";"0";"0"
"Richard-Alphonse";"0";"16";"0";"1";"2.6666666666666665";"2";"3";"1";"0";"0";"0"
"Random";"0";"14";"0";"4";"2.3333333333333335";"0";"3";"2";"1";"0";"0"
"Richard-Alphonse";"1";"22";"4";"0";"2.25";"2";"2";"3";"1";"0";"0"
"Our AI";"0";"22";"5";"4";"2.125";"2";"3";"1";"1";"0";"1"
"Random";"0";"12";"0";"6";"3.0";"1";"1";"1";"1";"0";"0"
"Richard-Alphonse";"1";"31";"7";"1";"3.0";"1";"1";"2";"1";"0";"3"
"Our AI";"0";"21";"5";"9";"2.0";"1";"4";"1";"1";"0";"1"
"Random";"0";"11";"0";"0";"2.75";"1";"2";"0";"1";"0";"0"
"Richard-Alphonse";"1";"24";"4";"1";"2.5";"0";"3";"2";"2";"0";"1"
"Our AI";"0";"20";"2";"4";"2.25";"2";"3";"2";"1";"0";"0"
"Random";"0";"8";"0";"1";"2.6666666666666665";"1";"1";"0";"0";"0";"1"
"Richard-Alphonse";"1";"26";"4";"0";"2.75";"2";"4";"0";"1";"0";"1"
